user_id,time,opinion_value
207,4.3407,-0.21242
201,4.3407,0.028411
198,4.3407,-0.070737
197,4.3407,-0.045577
191,4.3407,0.24799
214,4.3407,0.21084
157,4.3407,0.1771
182,4.3407,0.23419
181,4.3407,-0.01306
177,4.3407,0.050304
176,4.3407,-0.076179
173,4.3407,0.16777
158,4.3407,-0.035707
147,4.3407,0.17042
156,4.3407,0.15072
151,4.3407,0.040798
183,4.3407,-0.01206
360,4.3956,0.094956
392,4.3956,-0.10083
361,4.3956,-0.36686
348,4.3956,0.014157
353,4.3956,0.038522
371,4.3956,0.23239
389,4.3956,0.070271
372,4.3956,0.047194
530,4.3956,0.15678
383,4.3956,-0.13897
391,4.3956,0.040297
346,4.3956,-0.08338
400,4.3956,-0.060452
336,4.3956,-0.24427
278,4.3956,0.26586
323,4.3956,-0.061047
314,4.3956,0.1208
312,4.3956,0.027119
310,4.3956,0.0079061
307,4.3956,0.27888
305,4.3956,0.052239
300,4.3956,0.074294
296,4.3956,0.19874
283,4.3956,0.17814
282,4.3956,0.15272
271,4.3956,0.096636
270,4.3956,0.06949
403,4.3956,0.007702
265,4.3956,0.2628
334,4.3956,0.14141
405,4.3956,-0.0088174
505,4.3956,-0.46858
410,4.3956,0.047055
261,4.3956,0.083216
528,4.3956,-0.39439
519,4.3956,-0.00073057
518,4.3956,0.1665
517,4.3956,-0.034042
515,4.3956,0.17714
511,4.3956,-0.15862
504,4.3956,0.063875
497,4.3956,-0.054039
494,4.3956,-0.054232
489,4.3956,-0.11231
476,4.3956,0.16796
471,4.3956,-0.012909
467,4.3956,0.26214
466,4.3956,0.33562
462,4.3956,-0.36734
461,4.3956,0.13732
460,4.3956,-0.014646
456,4.3956,0.10683
449,4.3956,0.65185
441,4.3956,-0.074794
435,4.3956,0.043091
434,4.3956,0.20055
433,4.3956,-0.041593
432,4.3956,0.14177
422,4.3956,0.028139
421,4.3956,-0.094302
416,4.3956,0.11887
414,4.3956,0.15802
407,4.3956,0.18526
257,4.3956,-0.019725
376,4.3956,0.01771
240,4.3956,0.080588
93,4.3956,0.16796
92,4.3956,0.17771
90,4.3956,0.024283
81,4.3956,0.022205
79,4.3956,0.079506
75,4.3956,0.30725
74,4.3956,-4.51e-05
73,4.3956,0.11351
72,4.3956,-0.12306
65,4.3956,0.026329
64,4.3956,-0.1382
62,4.3956,-0.14066
61,4.3956,-0.13434
59,4.3956,0.10045
57,4.3956,-0.059423
54,4.3956,-0.15063
52,4.3956,0.089962
50,4.3956,0.26621
46,4.3956,-0.25503
37,4.3956,0.12931
35,4.3956,-0.06392
31,4.3956,-0.25483
29,4.3956,-0.144
25,4.3956,0.010294
16,4.3956,0.088913
14,4.3956,0.04058
4,4.3956,0.052649
0,4.3956,0.014447
244,4.3956,0.20808
96,4.3956,-0.016815
104,4.3956,0.051298
38,4.3956,0.0013333
110,4.3956,0.21128
237,4.3956,0.17736
109,4.3956,-0.020811
228,4.3956,0.10534
225,4.3956,-0.19219
222,4.3956,0.13557
219,4.3956,-0.071322
215,4.3956,0.029172
209,4.3956,0.0092143
208,4.3956,0.091454
203,4.3956,0.34381
197,4.3956,-0.083486
190,4.3956,0.046814
189,4.3956,0.031692
185,4.3956,0.22622
216,4.3956,0.019107
177,4.3956,-0.0072457
125,4.3956,-0.21296
181,4.3956,0.13285
139,4.3956,0.086036
144,4.3956,0.088913
117,4.3956,0.059448
149,4.3956,-0.11688
151,4.3956,-0.25246
146,4.3956,0.033439
153,4.3956,0.098643
156,4.3956,0.095833
157,4.3956,-0.082183
172,4.3956,0.65185
173,4.3956,0.34119
152,4.3956,-0.049204
333,4.4505,0.10426
331,4.4505,0.088913
334,4.4505,-0.14639
335,4.4505,-0.085074
342,4.4505,0.050594
344,4.4505,-0.019585
346,4.4505,-0.19831
347,4.4505,0.026379
355,4.4505,0.051514
383,4.4505,-0.047678
360,4.4505,-0.051262
372,4.4505,-0.15648
381,4.4505,0.050317
382,4.4505,0.11079
385,4.4505,0.14334
389,4.4505,0.033066
394,4.4505,-0.096494
329,4.4505,0.21195
396,4.4505,0.078428
356,4.4505,0.043921
323,4.4505,-0.012373
288,4.4505,0.10464
318,4.4505,0.24552
403,4.4505,-0.06917
272,4.4505,0.19673
279,4.4505,0.1168
282,4.4505,0.16788
284,4.4505,-0.016271
285,4.4505,0.031817
286,4.4505,0.07086
287,4.4505,0.22654
290,4.4505,0.18071
291,4.4505,0.00127
296,4.4505,-0.076103
298,4.4505,-0.068651
302,4.4505,0.13922
304,4.4505,0.035395
308,4.4505,-0.017239
314,4.4505,-0.075384
315,4.4505,-0.26043
316,4.4505,-0.13334
317,4.4505,0.18905
321,4.4505,-0.041541
405,4.4505,-0.042758
519,4.4505,-0.47309
413,4.4505,0.27888
513,4.4505,0.070392
515,4.4505,0.096376
516,4.4505,-0.024117
517,4.4505,-0.16118
518,4.4505,-0.31927
271,4.4505,-0.15431
521,4.4505,0.096014
524,4.4505,0.072448
528,4.4505,-0.16416
505,4.4505,0.19728
530,4.4505,-0.031018
532,4.4505,0.087309
533,4.4505,-0.033021
536,4.4505,0.087309
537,4.4505,0.087309
538,4.4505,0.087309
539,4.4505,0.087309
540,4.4505,0.088435
541,4.4505,0.087309
545,4.4505,0.066477
531,4.4505,0.087309
407,4.4505,-0.05774
501,4.4505,0.22468
489,4.4505,0.14052
421,4.4505,-0.073785
422,4.4505,0.27911
424,4.4505,0.061275
425,4.4505,0.018436
429,4.4505,-0.015227
434,4.4505,0.12464
440,4.4505,0.011092
441,4.4505,0.0029132
443,4.4505,0.29084
494,4.4505,0.029675
453,4.4505,0.013864
461,4.4505,0.052326
464,4.4505,0.27888
466,4.4505,0.081521
467,4.4505,0.17913
468,4.4505,0.29239
474,4.4505,0.11742
477,4.4505,-0.045478
479,4.4505,-0.068176
485,4.4505,0.16236
460,4.4505,0.16644
270,4.4505,0.012245
297,4.4505,-0.035244
258,4.4505,0.086018
71,4.4505,-0.0058508
72,4.4505,0.24747
74,4.4505,-0.15323
79,4.4505,-0.10789
81,4.4505,0.18741
83,4.4505,-0.016407
86,4.4505,-0.42269
87,4.4505,-0.076051
88,4.4505,-0.072612
90,4.4505,0.035598
93,4.4505,0.012856
97,4.4505,-0.11073
99,4.4505,0.15987
101,4.4505,0.090824
104,4.4505,0.22504
105,4.4505,-0.01148
110,4.4505,0.26214
111,4.4505,0.2502
112,4.4505,-0.11513
65,4.4505,0.12639
62,4.4505,-0.1166
58,4.4505,-0.3144
57,4.4505,-0.058146
265,4.4505,0.057461
0,4.4505,0.17299
4,4.4505,-0.067845
6,4.4505,0.026451
12,4.4505,-0.084017
13,4.4505,0.16758
14,4.4505,0.03206
17,4.4505,0.12725
25,4.4505,0.1364
114,4.4505,0.1546
27,4.4505,-0.14125
37,4.4505,0.084687
40,4.4505,0.32682
42,4.4505,-0.1326
44,4.4505,0.17426
46,4.4505,-0.016293
49,4.4505,-0.053579
52,4.4505,0.080619
53,4.4505,0.083952
56,4.4505,-0.013527
31,4.4505,0.15552
116,4.4505,-0.08232
70,4.4505,-0.15604
118,4.4505,0.13271
190,4.4505,0.16627
193,4.4505,-0.12631
195,4.4505,-0.096637
197,4.4505,-0.091654
198,4.4505,-0.012388
201,4.4505,-0.020179
203,4.4505,0.090334
212,4.4505,0.24846
214,4.4505,-0.63502
183,4.4505,0.0056356
215,4.4505,0.13842
227,4.4505,-0.33441
228,4.4505,-0.071534
231,4.4505,0.011926
233,4.4505,-0.32909
239,4.4505,-0.090223
241,4.4505,-0.017977
246,4.4505,0.13314
247,4.4505,0.033309
117,4.4505,-0.19676
226,4.4505,0.052863
182,4.4505,0.15689
252,4.4505,-0.13167
177,4.4505,-0.059183
180,4.4505,0.1597
125,4.4505,-0.22837
128,4.4505,0.18268
129,4.4505,0.093555
133,4.4505,0.20421
138,4.4505,0.11698
139,4.4505,0.039203
140,4.4505,-0.016862
141,4.4505,0.17732
142,4.4505,0.031413
119,4.4505,-0.021493
144,4.4505,0.12906
147,4.4505,-0.16751
149,4.4505,0.096355
151,4.4505,0.041996
156,4.4505,0.32563
157,4.4505,0.095897
164,4.4505,-0.15987
173,4.4505,-0.16648
143,4.4505,-0.010189
344,4.5055,-0.063588
342,4.5055,-0.077399
338,4.5055,-0.108
328,4.5055,-0.083867
334,4.5055,0.007657
329,4.5055,-0.0013351
389,4.5055,-0.065482
335,4.5055,0.045779
346,4.5055,0.1569
370,4.5055,-0.20603
360,4.5055,-0.18664
361,4.5055,-0.19655
362,4.5055,-0.29611
372,4.5055,0.13715
376,4.5055,0.24384
380,4.5055,0.10742
382,4.5055,0.088229
386,4.5055,0.24836
326,4.5055,0.092841
355,4.5055,0.097061
324,4.5055,-0.11465
296,4.5055,-0.14556
318,4.5055,0.061747
393,4.5055,-0.054015
263,4.5055,0.0098272
270,4.5055,0.10531
271,4.5055,0.17365
278,4.5055,0.069898
279,4.5055,0.031626
284,4.5055,-0.0021615
285,4.5055,-0.053843
286,4.5055,0.29594
288,4.5055,0.088521
291,4.5055,-0.12777
293,4.5055,-0.021869
297,4.5055,0.30715
300,4.5055,-0.065702
302,4.5055,-0.17246
304,4.5055,0.36197
307,4.5055,-0.0363
308,4.5055,0.0063941
317,4.5055,-0.15323
323,4.5055,-0.036211
394,4.5055,-0.037122
261,4.5055,-0.21747
396,4.5055,-0.043274
471,4.5055,-0.057749
474,4.5055,0.11251
479,4.5055,-0.156
483,4.5055,-0.037845
487,4.5055,-0.11465
489,4.5055,-0.097257
490,4.5055,0.015089
491,4.5055,0.11052
494,4.5055,0.065861
497,4.5055,-0.061811
501,4.5055,-0.045947
504,4.5055,-0.070999
505,4.5055,-0.081887
512,4.5055,-0.074034
514,4.5055,0.0056356
515,4.5055,-0.004741
516,4.5055,0.22075
528,4.5055,0.074155
533,4.5055,-0.28221
467,4.5055,0.052811
465,4.5055,0.05316
461,4.5055,0.087582
460,4.5055,0.13037
398,4.5055,-0.054015
400,4.5055,-0.016271
402,4.5055,0.12782
403,4.5055,0.0049108
545,4.5055,0.049179
404,4.5055,0.20617
407,4.5055,0.21812
408,4.5055,0.34431
411,4.5055,0.08878
395,4.5055,0.21164
414,4.5055,0.19104
419,4.5055,-0.14639
421,4.5055,0.21264
422,4.5055,-0.38161
424,4.5055,0.13401
425,4.5055,0.059914
441,4.5055,0.16433
444,4.5055,0.13355
453,4.5055,0.15922
459,4.5055,-0.003181
418,4.5055,0.15492
252,4.5055,0.34431
108,4.5055,0.073066
247,4.5055,0.37441
62,4.5055,-0.078493
64,4.5055,-0.14836
65,4.5055,0.048475
68,4.5055,0.045324
74,4.5055,0.0794
76,4.5055,-0.20763
77,4.5055,0.14809
78,4.5055,0.090334
84,4.5055,-0.10698
86,4.5055,0.067718
90,4.5055,0.066598
91,4.5055,0.11757
94,4.5055,0.70419
97,4.5055,0.091465
98,4.5055,-0.053019
109,4.5055,-0.075474
110,4.5055,0.18075
111,4.5055,-0.011999
112,4.5055,-0.054015
61,4.5055,-0.054015
114,4.5055,0.4737
60,4.5055,0.17021
56,4.5055,-0.13644
248,4.5055,-0.24766
2,4.5055,-0.11465
9,4.5055,-0.25783
13,4.5055,-0.07906
14,4.5055,-0.036115
17,4.5055,0.16181
21,4.5055,0.27007
25,4.5055,-0.22526
28,4.5055,-0.21981
34,4.5055,0.17781
37,4.5055,-0.19142
39,4.5055,-0.0767
40,4.5055,0.0094321
44,4.5055,0.17867
46,4.5055,0.061712
47,4.5055,0.032433
49,4.5055,0.079644
50,4.5055,0.090346
53,4.5055,-0.054015
58,4.5055,0.028248
119,4.5055,0.88937
57,4.5055,0.00064076
121,4.5055,0.060804
189,4.5055,-0.0043013
190,4.5055,0.0021724
193,4.5055,0.05316
195,4.5055,-0.10301
197,4.5055,0.032953
198,4.5055,0.079294
201,4.5055,-0.31505
204,4.5055,0.34431
212,4.5055,0.23352
215,4.5055,0.1575
227,4.5055,-0.13348
229,4.5055,-0.06527
233,4.5055,0.21337
234,4.5055,-0.074516
236,4.5055,0.21195
239,4.5055,0.087971
241,4.5055,-0.047833
242,4.5055,0.00349
120,4.5055,-0.093568
185,4.5055,0.047689
183,4.5055,0.31968
208,4.5055,0.040022
172,4.5055,-0.15231
122,4.5055,0.071203
177,4.5055,-0.070716
124,4.5055,0.034906
125,4.5055,0.067409
129,4.5055,-0.23572
133,4.5055,0.17867
136,4.5055,0.071413
139,4.5055,0.060219
140,4.5055,-0.17436
143,4.5055,0.18651
144,4.5055,0.183
137,4.5055,-0.24056
146,4.5055,0.078358
164,4.5055,-0.069776
159,4.5055,-0.094274
157,4.5055,-0.11549
156,4.5055,0.019466
167,4.5055,-0.105
151,4.5055,0.017537
147,4.5055,0.063845
152,4.5055,-0.02329
355,4.5604,-0.15703
342,4.5604,-0.043299
343,4.5604,-0.62631
341,4.5604,0.2238
344,4.5604,0.1256
345,4.5604,0.080346
346,4.5604,-0.20326
348,4.5604,-0.065314
350,4.5604,-0.058488
351,4.5604,0.023926
357,4.5604,-0.054559
394,4.5604,-0.040464
361,4.5604,-0.036091
363,4.5604,-0.030418
367,4.5604,0.19347
370,4.5604,0.10161
371,4.5604,-0.015135
376,4.5604,-0.18411
382,4.5604,-0.0029538
383,4.5604,-0.17619
333,4.5604,-0.27857
396,4.5604,-0.07177
360,4.5604,-0.034661
332,4.5604,-0.0021208
274,4.5604,-0.21095
324,4.5604,-0.080066
398,4.5604,0.077198
264,4.5604,-0.056943
265,4.5604,-0.316
275,4.5604,-0.25343
278,4.5604,-0.093911
279,4.5604,0.16981
280,4.5604,0.10208
282,4.5604,-0.061799
284,4.5604,-0.097278
285,4.5604,-0.14853
288,4.5604,-0.11119
291,4.5604,0.15087
296,4.5604,-0.5802
297,4.5604,-0.39006
299,4.5604,0.083001
302,4.5604,-0.33632
304,4.5604,-0.040265
306,4.5604,-0.13832
307,4.5604,-0.12077
308,4.5604,-0.043594
310,4.5604,0.070194
321,4.5604,0.091045
323,4.5604,-0.30153
327,4.5604,0.283
400,4.5604,-0.037615
526,4.5604,0.27136
405,4.5604,-0.13482
492,4.5604,0.14429
494,4.5604,-0.073429
495,4.5604,-0.034821
496,4.5604,-0.26236
497,4.5604,0.09008
500,4.5604,0.16773
501,4.5604,0.024203
503,4.5604,-0.08419
504,4.5604,-0.043322
505,4.5604,-0.15195
489,4.5604,-0.18934
515,4.5604,-0.17403
518,4.5604,0.15658
519,4.5604,0.087143
521,4.5604,-0.016293
263,4.5604,-0.063257
528,4.5604,-0.48046
530,4.5604,-0.020073
533,4.5604,-0.17822
534,4.5604,-0.22526
544,4.5604,0.010547
545,4.5604,0.00075405
516,4.5604,0.27756
487,4.5604,-0.68222
484,4.5604,-0.052621
483,4.5604,-0.13818
407,4.5604,-0.48129
414,4.5604,-0.22023
416,4.5604,-0.059308
420,4.5604,-0.064341
422,4.5604,-0.14062
431,4.5604,-0.052164
434,4.5604,0.21651
435,4.5604,0.57551
437,4.5604,-0.0044079
441,4.5604,-0.16371
444,4.5604,-0.21196
445,4.5604,0.29851
458,4.5604,-0.54509
459,4.5604,-0.076159
461,4.5604,-0.03319
462,4.5604,-0.51515
463,4.5604,-0.50782
468,4.5604,-0.16798
470,4.5604,-0.12005
471,4.5604,0.057641
472,4.5604,-0.059308
474,4.5604,-0.021597
476,4.5604,0.11622
402,4.5604,-0.02541
261,4.5604,0.037855
541,4.5604,-0.20956
254,4.5604,0.083532
72,4.5604,-0.12338
75,4.5604,0.2294
77,4.5604,-0.19139
80,4.5604,0.13896
83,4.5604,-0.48086
85,4.5604,-0.11488
86,4.5604,0.040949
87,4.5604,-0.056607
90,4.5604,-0.14888
91,4.5604,-0.21417
68,4.5604,0.10427
94,4.5604,-0.41349
98,4.5604,0.34431
102,4.5604,-0.47603
104,4.5604,0.033214
107,4.5604,-0.20115
108,4.5604,0.22411
109,4.5604,-0.079068
110,4.5604,0.040186
111,4.5604,-0.037529
112,4.5604,-0.72179
115,4.5604,0.0038909
97,4.5604,0.1383
117,4.5604,-0.14698
67,4.5604,-0.086314
62,4.5604,-0.27537
0,4.5604,0.047877
1,4.5604,-0.057976
2,4.5604,-0.39144
7,4.5604,-0.21441
14,4.5604,-0.049304
16,4.5604,-0.067543
21,4.5604,-0.11485
23,4.5604,0.065061
25,4.5604,-0.18115
31,4.5604,0.079855
65,4.5604,-0.081704
32,4.5604,-0.072703
40,4.5604,0.27765
44,4.5604,0.13319
45,4.5604,-0.09718
46,4.5604,-0.071438
47,4.5604,-0.20117
55,4.5604,-0.052641
56,4.5604,-0.16936
59,4.5604,-0.098328
60,4.5604,0.033118
61,4.5604,-0.057536
37,4.5604,-0.22653
118,4.5604,0.019184
4,4.5604,0.025984
120,4.5604,0.30986
194,4.5604,0.078358
197,4.5604,0.010692
203,4.5604,-0.23349
204,4.5604,-0.11372
205,4.5604,-0.018286
208,4.5604,0.10846
209,4.5604,0.10961
215,4.5604,-0.068953
220,4.5604,0.10703
227,4.5604,-0.099154
228,4.5604,-0.11465
231,4.5604,-0.29734
235,4.5604,-0.025696
236,4.5604,0.049145
239,4.5604,0.01759
240,4.5604,-0.24766
241,4.5604,-0.30792
242,4.5604,-0.060328
246,4.5604,-0.084141
247,4.5604,-0.11392
251,4.5604,0.23166
252,4.5604,0.17093
119,4.5604,0.055443
190,4.5604,-0.046763
189,4.5604,0.072149
258,4.5604,0.09445
183,4.5604,-0.017553
185,4.5604,0.039098
124,4.5604,-0.26967
137,4.5604,0.083508
138,4.5604,-0.009593
139,4.5604,-0.038491
140,4.5604,0.096172
143,4.5604,-0.054248
144,4.5604,0.3079
145,4.5604,0.04238
147,4.5604,0.111
156,4.5604,-0.044558
133,4.5604,-0.11465
161,4.5604,0.047265
182,4.5604,-0.39497
157,4.5604,-0.089787
180,4.5604,0.028007
177,4.5604,-0.23865
173,4.5604,-0.09826
122,4.5604,-0.13262
171,4.5604,0.22207
165,4.5604,0.0044624
164,4.5604,0.0008128
163,4.5604,-0.13411
172,4.5604,-0.17776
395,4.6154,0.15091
350,4.6154,0.01997
351,4.6154,0.12583
353,4.6154,-0.067276
359,4.6154,0.1654
360,4.6154,0.056883
361,4.6154,0.064275
363,4.6154,-0.060214
367,4.6154,-0.089276
370,4.6154,-0.11018
376,4.6154,0.024107
372,4.6154,0.053661
378,4.6154,0.17574
381,4.6154,0.017311
383,4.6154,0.0029333
389,4.6154,0.0072556
390,4.6154,-0.023137
393,4.6154,0.023159
346,4.6154,-0.21828
394,4.6154,-0.01971
371,4.6154,-0.22611
382,4.6154,-0.154
322,4.6154,-0.068809
344,4.6154,-0.056725
279,4.6154,0.026823
283,4.6154,0.027336
288,4.6154,-0.047455
289,4.6154,0.29246
291,4.6154,0.1225
294,4.6154,-0.41249
296,4.6154,-0.077865
298,4.6154,-0.1066
300,4.6154,-0.1982
304,4.6154,0.18039
306,4.6154,-0.22123
320,4.6154,-0.10656
396,4.6154,0.16027
323,4.6154,-0.30348
328,4.6154,-0.040413
329,4.6154,0.14227
332,4.6154,0.0225
334,4.6154,-0.13692
335,4.6154,-0.1123
338,4.6154,0.31272
339,4.6154,0.16812
345,4.6154,-0.12589
398,4.6154,0.069869
428,4.6154,0.10208
401,4.6154,-0.27659
495,4.6154,-0.013086
496,4.6154,0.12566
497,4.6154,-0.14516
501,4.6154,-0.12636
503,4.6154,0.031945
504,4.6154,-0.083607
505,4.6154,-0.053783
515,4.6154,0.0041518
516,4.6154,0.11372
494,4.6154,-0.063429
518,4.6154,0.24
523,4.6154,0.14256
529,4.6154,0.071064
530,4.6154,-0.17643
531,4.6154,-0.01831
533,4.6154,-0.086002
534,4.6154,-0.052369
543,4.6154,-0.095043
545,4.6154,-0.32631
278,4.6154,-0.014706
519,4.6154,0.3338
492,4.6154,-0.12282
489,4.6154,-0.1023
482,4.6154,0.15119
403,4.6154,-0.15306
404,4.6154,0.34742
405,4.6154,-0.092439
416,4.6154,-0.22925
417,4.6154,-0.082798
420,4.6154,0.17984
424,4.6154,0.11601
426,4.6154,-0.034398
427,4.6154,-0.43909
431,4.6154,-0.18242
437,4.6154,0.18945
440,4.6154,-0.16189
445,4.6154,-0.10293
459,4.6154,-0.035028
460,4.6154,-0.075071
462,4.6154,-0.064309
465,4.6154,0.10042
466,4.6154,0.16761
470,4.6154,-0.082301
471,4.6154,0.0028407
477,4.6154,0.27888
400,4.6154,-0.11018
484,4.6154,-0.049204
270,4.6154,0.0016547
269,4.6154,-0.099738
68,4.6154,0.085198
71,4.6154,0.15273
75,4.6154,0.16597
85,4.6154,-0.060763
86,4.6154,0.33294
87,4.6154,-0.013084
91,4.6154,-0.047444
93,4.6154,-0.0052566
96,4.6154,-0.0046397
65,4.6154,-0.035741
98,4.6154,0.058245
103,4.6154,-0.15986
104,4.6154,-0.012215
107,4.6154,-0.074173
109,4.6154,-0.010525
110,4.6154,-0.0070937
115,4.6154,0.063748
116,4.6154,-0.37277
118,4.6154,0.19969
119,4.6154,-0.13685
100,4.6154,-0.16182
62,4.6154,-0.048706
58,4.6154,-0.053191
55,4.6154,-0.23538
271,4.6154,-0.14072
0,4.6154,-0.088502
5,4.6154,-0.078912
6,4.6154,-0.10294
7,4.6154,0.13862
10,4.6154,-0.059723
18,4.6154,-0.16499
19,4.6154,-0.049204
20,4.6154,-0.20152
22,4.6154,0.035128
23,4.6154,0.0069518
25,4.6154,-0.30766
27,4.6154,-0.22531
31,4.6154,-0.038044
32,4.6154,0.27888
37,4.6154,-0.08823
40,4.6154,0.093892
42,4.6154,-0.057445
46,4.6154,0.063996
47,4.6154,0.089072
52,4.6154,0.034457
122,4.6154,-0.28838
124,4.6154,0.20173
61,4.6154,0.015139
138,4.6154,0.020513
221,4.6154,0.00058198
226,4.6154,0.048678
231,4.6154,-0.39609
234,4.6154,-0.15825
236,4.6154,-0.41529
237,4.6154,-0.011848
238,4.6154,0.17858
240,4.6154,0.1152
242,4.6154,0.29677
245,4.6154,0.19433
246,4.6154,-0.052759
253,4.6154,-0.42282
254,4.6154,-0.22635
258,4.6154,0.084059
259,4.6154,-0.19178
261,4.6154,-0.030019
262,4.6154,-0.0055055
263,4.6154,-0.10565
265,4.6154,-0.15918
131,4.6154,-0.088461
267,4.6154,0.20117
218,4.6154,0.16194
215,4.6154,-0.086846
244,4.6154,-0.10007
209,4.6154,-0.064932
139,4.6154,-0.017344
144,4.6154,-0.26214
145,4.6154,-0.023495
147,4.6154,0.028398
151,4.6154,-0.48999
152,4.6154,0.17009
157,4.6154,-0.046206
164,4.6154,-0.093604
165,4.6154,0.091145
171,4.6154,-0.15817
156,4.6154,-0.16737
182,4.6154,0.22325
183,4.6154,0.085198
188,4.6154,-0.098632
190,4.6154,-0.084653
197,4.6154,-0.072088
198,4.6154,-0.10199
202,4.6154,0.28968
173,4.6154,0.27842
203,4.6154,-0.040199
204,4.6154,0.0051857
360,4.6703,0.0099944
382,4.6703,0.071107
381,4.6703,0.17435
376,4.6703,-0.12634
372,4.6703,0.069869
362,4.6703,0.010935
363,4.6703,-0.045076
361,4.6703,-0.10179
387,4.6703,-0.16092
367,4.6703,-0.13104
389,4.6703,0.042708
411,4.6703,0.17849
394,4.6703,-0.14748
400,4.6703,0.0011129
401,4.6703,0.092313
403,4.6703,-0.037019
405,4.6703,0.01529
406,4.6703,-0.047071
409,4.6703,0.10542
418,4.6703,-0.17803
413,4.6703,0.17483
358,4.6703,-0.074314
393,4.6703,-0.066303
352,4.6703,-0.024756
281,4.6703,-0.00066831
347,4.6703,-0.17196
421,4.6703,-0.079722
545,4.6703,0.08802
280,4.6703,0.028543
282,4.6703,-0.080093
285,4.6703,0.023478
286,4.6703,-0.019148
288,4.6703,-0.0072008
289,4.6703,0.18927
290,4.6703,-0.059385
291,4.6703,-0.063176
350,4.6703,0.0094314
293,4.6703,0.023478
297,4.6703,0.27367
298,4.6703,0.066645
304,4.6703,-0.0028577
308,4.6703,0.20522
309,4.6703,0.26875
334,4.6703,-0.016968
342,4.6703,-0.2897
344,4.6703,-0.28838
345,4.6703,-0.038658
346,4.6703,0.2826
294,4.6703,0.066832
424,4.6703,0.090845
535,4.6703,0.086211
430,4.6703,-0.38772
494,4.6703,-0.037197
495,4.6703,-0.11713
496,4.6703,-0.0012425
497,4.6703,0.2826
500,4.6703,-0.25334
503,4.6703,0.14415
504,4.6703,0.16297
505,4.6703,-0.020823
507,4.6703,0.019958
510,4.6703,0.024966
492,4.6703,-0.13719
515,4.6703,-0.06254
521,4.6703,0.1594
523,4.6703,0.2826
526,4.6703,0.16004
528,4.6703,0.15922
530,4.6703,0.21316
533,4.6703,-0.15615
534,4.6703,0.03997
537,4.6703,-0.27544
544,4.6703,-0.4982
278,4.6703,-0.023084
518,4.6703,-0.1016
426,4.6703,0.064011
489,4.6703,0.00074771
487,4.6703,0.00074771
437,4.6703,-0.16908
440,4.6703,0.089515
441,4.6703,0.040118
443,4.6703,-0.23593
444,4.6703,0.47114
445,4.6703,-0.11551
454,4.6703,-0.087883
455,4.6703,-0.039628
457,4.6703,0.028898
461,4.6703,-0.016437
488,4.6703,0.13523
462,4.6703,0.23934
467,4.6703,0.023735
468,4.6703,-0.0041465
469,4.6703,0.047135
470,4.6703,0.10011
471,4.6703,0.077291
474,4.6703,-0.091033
477,4.6703,0.14336
480,4.6703,0.020268
482,4.6703,-0.02329
483,4.6703,0.021487
466,4.6703,-0.12943
277,4.6703,0.12053
279,4.6703,0.044083
273,4.6703,-0.23825
68,4.6703,-0.21894
70,4.6703,0.15618
77,4.6703,-0.035282
86,4.6703,-0.063874
87,4.6703,-0.06973
91,4.6703,0.033443
93,4.6703,0.087301
96,4.6703,0.00074771
97,4.6703,-0.074809
101,4.6703,-0.083602
62,4.6703,0.076127
102,4.6703,-0.41249
104,4.6703,-0.016119
105,4.6703,0.1718
108,4.6703,-0.074809
110,4.6703,-0.17826
113,4.6703,0.12577
117,4.6703,-0.035711
121,4.6703,-0.0059773
123,4.6703,0.36438
124,4.6703,0.0025697
127,4.6703,-0.64439
103,4.6703,0.13896
128,4.6703,0.059381
59,4.6703,-0.040961
56,4.6703,-0.23079
275,4.6703,-0.30274
0,4.6703,0.15039
4,4.6703,0.10542
6,4.6703,0.037824
7,4.6703,-0.013149
9,4.6703,0.034194
10,4.6703,-0.042186
11,4.6703,-0.0055055
13,4.6703,0.32683
15,4.6703,-0.13115
58,4.6703,0.091762
20,4.6703,0.16825
23,4.6703,0.028516
25,4.6703,-0.042726
31,4.6703,-0.22623
32,4.6703,-0.21402
35,4.6703,0.2028
40,4.6703,-0.08586
46,4.6703,0.064768
47,4.6703,-0.08652
51,4.6703,0.29469
52,4.6703,-0.30878
22,4.6703,-0.032576
129,4.6703,0.11347
65,4.6703,-0.0093675
139,4.6703,-0.018838
227,4.6703,-0.058111
228,4.6703,0.23485
229,4.6703,0.052659
233,4.6703,0.032799
236,4.6703,-0.07973
238,4.6703,0.031275
240,4.6703,0.14906
244,4.6703,0.08683
248,4.6703,0.054324
252,4.6703,-0.054462
222,4.6703,0.092688
253,4.6703,-0.795
259,4.6703,-0.066554
261,4.6703,-0.27296
262,4.6703,0.11529
263,4.6703,0.23073
265,4.6703,0.0012814
267,4.6703,-0.063532
269,4.6703,-0.071159
270,4.6703,-0.043262
131,4.6703,0.072186
271,4.6703,-0.098552
254,4.6703,0.24363
219,4.6703,0.03752
247,4.6703,0.12972
211,4.6703,0.12829
141,4.6703,0.20628
217,4.6703,-0.025514
144,4.6703,0.14302
145,4.6703,0.19967
146,4.6703,-0.031378
153,4.6703,0.06247
155,4.6703,0.040114
164,4.6703,-0.17177
171,4.6703,-0.3409
173,4.6703,-0.068207
182,4.6703,0.10542
187,4.6703,-0.047075
143,4.6703,0.050456
190,4.6703,0.1265
188,4.6703,0.044076
208,4.6703,-0.079806
205,4.6703,0.028736
